x y z rvir redshift log_sSFR color
-0.09649 0.02613 0.72296 0.00095 0.02429 -9.81 blue
-0.02160 0.02092 0.71769 0.00098 0.02391 -11.61 red
-0.08701 0.03967 0.62305 0.00118 0.02103 -13.07 red
-0.12124 0.04870 0.80313 0.00100 0.02702 -10.49 blue
-0.11132 0.02806 0.72228 0.00109 0.02434 -9.82 blue
-0.10917 0.03857 0.72368 0.00244 0.02439 -11.02 blue
-0.15871 -0.08222 0.66398 0.00376 0.02291 -10.81 blue
-0.11093 0.05969 0.70374 0.00071 0.02380 -9.73 blue
-0.10401 0.04077 0.65278 0.00090 0.02208 -9.97 blue
-0.04834 0.02760 0.71073 0.00086 0.02373 -11.16 blue
-0.02141 0.04083 0.75301 0.00219 0.02509 4.16 blue
-0.12020 0.04400 0.75966 0.00103 0.02561 4.16 blue
-0.12313 0.04211 0.74625 0.00148 0.02519 -11.29 blue
-0.12742 0.03961 0.70479 0.00134 0.02388 -13.24 red
-0.08536 0.03178 0.69546 0.00112 0.02336 -10.75 blue
-0.05611 0.04807 0.76637 0.00081 0.02560 -9.13 blue
-0.07656 0.04847 0.64690 0.00095 0.02178 -10.46 blue
-0.09821 0.03848 0.79678 0.00114 0.02670 -11.75 red
-0.08926 0.03387 0.69985 0.00132 0.02352 3.65 blue
-0.20170 0.03425 0.71342 0.00165 0.02469 -10.53 blue
-0.06808 0.03799 0.60600 0.00096 0.02039 -11.33 blue
-0.10712 0.03911 0.73626 0.00130 0.02478 -11.01 blue
-0.09832 0.03125 0.70268 0.00113 0.02365 -11.06 blue
-0.10367 0.04081 0.82791 0.00160 0.02773 -11.65 red
-0.10508 0.04054 0.65872 0.00088 0.02227 nan blue
-0.09815 0.03838 0.79674 0.00117 0.02670 -11.29 blue
-0.09867 0.04076 0.69277 0.00141 0.02334 -13.01 red
-0.10319 0.04466 0.68363 0.00084 0.02308 -9.07 blue
-0.11845 0.04754 0.75859 0.00224 0.02557 -11.37 blue
-0.11379 0.04434 0.69291 0.00126 0.02343 -12.75 red
-0.09724 0.02080 0.64698 0.00095 0.02182 -10.69 blue
-0.12013 0.04201 0.73969 0.00122 0.02496 -9.44 blue
-0.11213 0.03329 0.73376 0.00148 0.02472 -10.56 blue
-0.09650 0.02731 0.67596 0.00098 0.02277 -10.08 blue
-0.10898 0.03369 0.72764 0.00125 0.02451 -10.74 blue
-0.07966 0.01727 0.61164 0.00162 0.02059 -11.30 blue
-0.12311 0.04625 0.74332 0.00112 0.02511 -11.10 blue
-0.14087 0.04725 0.76842 0.00117 0.02601 -11.20 blue
-0.13036 0.04562 0.75699 0.00149 0.02558 -11.33 blue
-0.09729 0.04007 0.70568 0.00115 0.02375 4.71 blue
0.19087 0.02997 0.62593 0.00178 0.02184 4.25 blue
-0.09767 0.04087 0.69034 0.00154 0.02326 -11.55 red
-0.10741 0.04492 0.69229 0.00147 0.02338 -10.94 blue
-0.11801 0.04858 0.73731 0.00135 0.02489 -13.18 red
-0.23271 0.04224 0.74558 0.00113 0.02600 -9.83 blue
-0.12931 0.02199 0.73671 0.00106 0.02489 -9.85 blue
-0.11069 0.04090 0.65191 0.00123 0.02208 -11.08 blue
0.22831 0.03111 0.59885 0.00097 0.02140 -9.03 blue
-0.14781 0.04232 0.62530 0.00098 0.02147 -10.07 blue
0.22482 0.03181 0.59238 0.00208 0.02116 -10.50 blue
-0.19772 0.03433 0.71394 0.00127 0.02467 -10.22 blue
0.21221 0.02308 0.59117 0.00103 0.02097 -11.40 blue
0.20198 0.03838 0.61613 0.00104 0.02166 -9.63 blue
-0.20082 0.02153 0.72376 0.00148 0.02499 4.29 blue
0.18700 0.03750 0.59523 0.00090 0.02085 -10.00 blue
0.13059 0.05461 0.67529 0.00142 0.02298 -10.43 blue
0.19511 0.03977 0.57164 0.00097 0.02021 -10.30 blue
-0.27871 0.02637 0.77492 0.00114 0.02736 -9.79 blue
0.09895 0.01949 0.68184 0.00093 0.02296 -10.43 blue
-0.10098 0.03768 0.70768 0.00081 0.02383 -10.15 blue
-0.12644 0.06201 0.67595 0.00076 0.02300 nan blue
-0.08968 0.03132 0.62604 0.00089 0.02112 -10.69 blue
0.00841 0.03895 0.65544 0.00334 0.02189 -10.74 blue
-0.00219 0.05304 0.74974 0.00238 0.02500 -12.95 red
-0.04959 0.03916 0.73675 0.00121 0.02460 -10.43 blue
-0.08543 0.03568 0.77160 0.00107 0.02583 -12.39 red
-0.06964 0.03482 0.73077 0.00105 0.02445 -9.88 blue
-0.13123 0.04762 0.59199 0.00082 0.02030 -10.16 blue
-0.09423 0.02544 0.58380 0.00259 0.01976 -10.81 blue
-0.10318 0.03361 0.75038 0.00219 0.02521 -11.25 blue
-0.07832 0.03350 0.59414 0.00106 0.02004 3.87 blue
-0.10169 0.05029 0.73102 0.00185 0.02461 -10.49 blue
-0.09884 0.03859 0.69493 0.00226 0.02341 -11.39 blue
-0.11150 0.04278 0.68783 0.00106 0.02325 4.01 blue
-0.08181 0.02744 0.60951 0.00242 0.02054 -10.94 blue
-0.13630 0.04611 0.81428 0.00158 0.02745 -11.13 blue
-0.11972 0.04639 0.68575 0.00532 0.02324 -11.28 blue
-0.11495 0.01957 0.62139 0.00119 0.02109 -9.85 blue
-0.10903 0.01970 0.63608 0.00104 0.02153 -9.65 blue
-0.12086 0.04868 0.70631 0.00117 0.02391 -10.97 blue
-0.12915 0.04391 0.69299 0.00122 0.02352 3.74 blue
-0.12629 0.03997 0.57735 0.00101 0.01978 -9.20 blue
-0.22637 0.03544 0.66913 0.00163 0.02355 -10.80 blue
0.20960 0.02191 0.58183 0.00205 0.02065 -12.30 red
0.20973 0.02390 0.59150 0.00089 0.02095 -11.44 blue
0.19589 0.07894 0.80466 0.00168 0.02762 -9.96 blue
0.15009 0.07240 0.69967 0.00135 0.02394 -10.23 blue
0.13381 0.02633 0.61540 0.00109 0.02103 -9.76 blue
0.16132 0.03417 0.67551 0.00087 0.02316 -9.56 blue
0.12688 0.04964 0.69427 0.00276 0.02356 -9.90 blue
0.28351 -0.01183 0.70969 0.00099 0.02541 -9.40 blue
0.21308 -0.00889 0.53633 0.00099 0.01928 -9.60 blue
0.21958 -0.00748 0.54391 0.00141 0.01959 -10.61 blue
0.21872 -0.00660 0.54518 0.00131 0.01962 -10.16 blue
-0.05580 0.02120 0.65651 0.00131 0.02198 -9.68 blue
0.24460 -0.02516 0.62742 0.00091 0.02246 -9.77 blue
0.05172 0.02538 0.65733 0.00109 0.02200 -9.97 blue
0.21876 0.03065 0.57708 0.00098 0.02062 -11.37 blue
0.19814 0.01120 0.57647 0.00091 0.02035 -11.44 blue
0.22430 0.03491 0.58219 0.00240 0.02085 -12.86 red
0.05781 0.02193 0.68272 0.00112 0.02284 -9.69 blue
0.19666 -0.03219 0.56221 0.00110 0.01991 -9.87 blue
0.04505 0.05193 0.81416 0.00137 0.02713 -12.83 red
0.22656 -0.01305 0.59271 0.00100 0.02117 -9.68 blue
0.25964 -0.01585 0.67892 0.00152 0.02420 -11.84 red
0.24677 0.06103 0.71976 0.00109 0.02538 -9.66 blue
0.03086 0.04602 0.83142 0.00099 0.02766 -9.93 blue
0.19786 0.01053 0.58968 0.00089 0.02076 -12.04 red
0.02198 0.03576 0.78747 0.00107 0.02621 -9.76 blue
0.03329 0.05127 0.81949 0.00176 0.02729 4.22 blue
0.09513 0.03862 0.68961 0.00098 0.02322 -9.63 blue
0.19972 -0.03128 0.60682 0.00142 0.02133 -11.79 red
0.17993 -0.00505 0.64710 0.00097 0.02238 -10.67 blue
0.16194 0.00239 0.58968 0.00115 0.02041 -12.30 red
0.24050 -0.07574 0.78116 0.00186 0.02726 -11.01 blue
0.19275 -0.01146 0.66112 0.00086 0.02294 -9.31 blue
0.17929 -0.00847 0.60734 0.00133 0.02112 -11.62 red
-0.00729 0.04289 0.67518 0.00090 0.02254 -9.23 blue
-0.00918 0.04532 0.76089 0.00158 0.02535 -9.70 blue
-0.00226 0.05430 0.77519 0.00184 0.02583 4.14 blue
0.16330 -0.06867 0.59422 0.00115 0.02069 -10.29 blue
0.04496 0.04467 0.79258 0.00103 0.02642 -9.41 blue
0.16471 -0.07060 0.60667 0.00159 0.02110 -10.51 blue
0.15745 -0.02017 0.60348 0.00133 0.02082 -12.02 red
0.15963 -0.00813 0.65130 0.00145 0.02235 -9.71 blue
0.00983 0.02980 0.76353 0.00222 0.02541 -10.65 blue
-0.00210 0.04882 0.76983 0.00125 0.02564 -12.84 red
0.03637 0.05073 0.80584 0.00166 0.02685 3.82 blue
0.03716 0.05073 0.82995 0.00201 0.02763 -10.65 blue
0.15587 -0.00871 0.61549 0.00102 0.02118 -9.42 blue
-0.04336 0.06397 0.80091 0.00095 0.02673 -9.34 blue
-0.00132 0.05646 0.76065 0.00117 0.02536 -12.39 red
-0.04588 0.02957 0.65872 0.00168 0.02203 -11.11 blue
-0.04752 0.03170 0.72934 0.00114 0.02434 -10.50 blue
-0.04085 0.03263 0.68541 0.00137 0.02290 -10.55 blue
-0.07015 0.04010 0.74867 0.00149 0.02504 -9.60 blue
0.14068 -0.01945 0.66048 0.00103 0.02251 -11.37 blue
0.00014 0.04155 0.80221 0.00154 0.02668 -12.82 red
-0.06419 0.02881 0.67682 0.00130 0.02267 -9.99 blue
-0.00174 0.05154 0.75148 0.00097 0.02505 -11.52 red
-0.09197 0.03869 0.79548 0.00107 0.02663 -11.95 red
0.19086 0.02513 0.78401 0.00100 0.02681 -9.25 blue
0.16921 -0.00062 0.75941 0.00129 0.02586 -12.05 red
0.17048 0.00269 0.75002 0.00119 0.02557 -12.73 red
0.11830 0.00625 0.60007 0.00107 0.02041 -9.95 blue
-0.01826 0.02395 0.68669 0.00101 0.02290 -10.59 blue
-0.02466 0.02944 0.76869 0.00224 0.02559 -12.85 red
-0.00539 0.05570 0.82645 0.00116 0.02750 -9.02 blue
-0.11519 0.04029 0.75504 0.00191 0.02543 -11.20 blue
-0.08752 0.02891 0.59774 0.00112 0.02019 -10.70 blue
-0.11385 0.03989 0.77038 0.00138 0.02592 -11.26 blue
-0.08400 0.02144 0.63255 0.00222 0.02129 -11.15 blue
0.12888 -0.07554 0.60215 0.00099 0.02070 -10.16 blue
-0.09697 0.04688 0.67504 0.00129 0.02277 -10.94 blue
0.12121 -0.06868 0.55581 0.00072 0.01914 -9.13 blue
-0.04439 0.02193 0.67574 0.00129 0.02258 -12.88 red
-0.10051 0.04304 0.68431 0.00135 0.02308 -11.75 red
-0.05158 0.03104 0.78102 0.00307 0.02603 -10.52 blue
-0.09424 0.04185 0.64050 0.00103 0.02163 3.91 blue
-0.12224 0.05117 0.80646 0.00149 0.02714 -9.69 blue
-0.11167 0.03076 0.72792 0.00269 0.02452 -10.85 blue
-0.10878 0.04036 0.77945 0.00109 0.02619 4.49 blue
-0.11307 0.05277 0.78424 0.00145 0.02639 -11.01 blue
-0.12109 0.05291 0.80993 0.00186 0.02725 -11.66 red
-0.04505 0.01753 0.65386 0.00110 0.02186 -10.37 blue
0.18444 0.08124 0.78593 0.00116 0.02695 -12.43 red
-0.10774 0.04349 0.68298 0.00159 0.02308 4.00 blue
-0.11905 0.04880 0.74781 0.00157 0.02523 -11.11 blue
-0.06202 0.04215 0.78934 0.00188 0.02635 -10.48 blue
0.13085 0.04831 0.67095 0.00112 0.02283 -9.65 blue
-0.13113 0.04702 0.71011 0.00117 0.02409 -10.98 blue
0.08319 0.06060 0.68686 0.00086 0.02313 -9.76 blue
0.11118 0.00566 0.61135 0.00106 0.02073 -9.67 blue
-0.08128 0.03586 0.67834 0.00089 0.02279 -11.56 red
-0.12692 0.04362 0.59158 0.00107 0.02025 -10.10 blue
0.12860 0.00420 0.68510 0.00083 0.02322 -9.50 blue
-0.11446 0.03305 0.73787 0.00080 0.02486 -9.13 blue
-0.10331 0.04914 0.76262 0.00141 0.02564 -10.18 blue
0.14610 -0.02891 0.79699 0.00209 0.02693 -10.41 blue
0.12387 -0.02574 0.70195 0.00096 0.02375 -9.65 blue
-0.11076 0.04333 0.74615 0.00137 0.02513 -10.24 blue
0.10622 -0.02087 0.68723 0.00085 0.02317 -9.25 blue
-0.10546 0.03880 0.68344 0.00135 0.02307 -11.20 blue
-0.12139 0.03686 0.71848 0.00130 0.02428 -11.42 blue
-0.08908 0.03769 0.65847 0.00115 0.02218 4.17 blue
-0.12691 0.05419 0.78274 0.00192 0.02641 -11.12 blue
0.11410 -0.03332 0.62402 0.00117 0.02119 -10.58 blue
-0.10671 0.04097 0.67188 0.00103 0.02271 4.15 blue
0.10636 -0.04866 0.61197 0.00142 0.02079 -10.94 blue
0.06344 0.05453 0.83110 0.00121 0.02773 -10.27 blue
-0.21205 0.03957 0.66754 0.00093 0.02336 -10.11 blue
-0.15772 -0.03997 0.64670 0.00279 0.02223 -10.64 blue
0.10913 -0.05815 0.72631 0.00080 0.02451 -10.09 blue
-0.10798 0.04100 0.62245 0.00127 0.02112 -11.17 blue
0.18560 0.01536 0.60256 0.00104 0.02104 -9.74 blue
-0.15742 0.02760 0.68444 0.00088 0.02340 -9.55 blue
0.12882 -0.02190 0.65123 0.00108 0.02214 -9.23 blue
0.08610 0.05731 0.68139 0.00155 0.02296 -11.35 blue
0.11036 -0.01782 0.68224 0.00091 0.02303 -9.62 blue
0.09307 -0.05061 0.62708 0.00148 0.02121 -12.87 red
0.10113 -0.05189 0.66739 0.00117 0.02256 -11.17 blue
0.10341 -0.04608 0.67770 0.00093 0.02289 -11.62 red
0.10173 -0.01110 0.62939 0.00126 0.02127 -9.89 blue
-0.18187 0.03623 0.69904 0.00154 0.02407 -12.66 red
0.28517 -0.01587 0.70045 0.00189 0.02516 -10.07 blue
0.09781 0.00520 0.60906 0.00107 0.02059 -11.86 red
0.08221 -0.06742 0.59583 0.00088 0.02020 -10.37 blue
0.08226 -0.04290 0.57886 0.00131 0.01958 -10.86 blue
0.09536 -0.05107 0.70575 0.00133 0.02377 -10.15 blue
0.07577 -0.04791 0.57482 0.00437 0.01943 4.10 blue
0.06939 -0.04595 0.60636 0.00086 0.02043 -11.26 blue
0.09892 -0.05675 0.66126 0.00105 0.02236 -12.21 red
0.08324 -0.04752 0.57414 0.00093 0.01944 4.26 blue
0.08123 -0.05795 0.60279 0.00205 0.02039 -11.75 red
0.09139 -0.04729 0.60192 0.00119 0.02038 -9.97 blue
0.08637 0.00525 0.61153 0.00125 0.02061 -9.62 blue
0.10132 -0.03759 0.70576 0.00126 0.02377 -10.30 blue
0.10236 -0.05809 0.74012 0.00101 0.02493 -10.18 blue
0.09054 -0.04963 0.77218 0.00094 0.02589 -10.19 blue
0.17633 0.02023 0.76247 0.00140 0.02602 -10.30 blue
0.11709 -0.03860 0.68263 0.00094 0.02310 -10.42 blue
0.22229 0.03272 0.61023 0.00177 0.02168 -10.95 blue
0.09778 -0.04479 0.78979 0.00094 0.02648 -9.00 blue
0.07318 -0.03946 0.64248 0.00133 0.02160 -12.36 red
0.08683 -0.03836 0.76614 0.00115 0.02566 -11.99 red
0.09885 -0.03730 0.68163 0.00106 0.02298 4.16 blue
0.11076 -0.06484 0.76730 0.00207 0.02586 -11.09 blue
0.08484 -0.04109 0.60556 0.00078 0.02045 -9.35 blue
-0.01206 0.05231 0.82911 0.00086 0.02758 -9.04 blue
0.12885 0.02373 0.62216 0.00088 0.02121 -8.69 blue
0.00959 0.03575 0.77585 0.00112 0.02582 -9.62 blue
0.07394 -0.08369 0.67474 0.00099 0.02278 -9.40 blue
0.03273 0.04244 0.75358 0.00096 0.02513 -10.07 blue
0.02993 0.04579 0.82749 0.00125 0.02753 -9.88 blue
0.05964 -0.03008 0.68140 0.00108 0.02281 -9.18 blue
0.09154 -0.03684 0.81300 0.00105 0.02720 4.20 blue
0.10282 0.02173 0.68939 0.00111 0.02323 -11.33 blue
0.01735 0.04602 0.66066 0.00099 0.02208 -9.27 blue
0.00575 -0.01032 0.72023 0.00138 0.02398 -9.16 blue
0.09677 -0.04379 0.79234 0.00079 0.02656 -9.23 blue
-0.04627 0.02502 0.70281 0.00121 0.02347 -10.87 blue
0.05500 -0.01787 0.65280 0.00380 0.02185 -10.77 blue
0.06185 -0.01671 0.66976 0.00089 0.02242 -10.44 blue
-0.05376 0.04106 0.77249 0.00183 0.02578 -9.98 blue
-0.05386 0.04564 0.75811 0.00093 0.02532 -9.43 blue
-0.06231 0.02117 0.70634 0.00101 0.02362 -9.73 blue
-0.00973 0.06074 0.80947 0.00090 0.02696 -9.46 blue
-0.04356 0.02094 0.66458 0.00895 0.02221 -11.07 blue
-0.04286 0.02276 0.68493 0.00133 0.02287 -11.25 blue
-0.04384 0.02100 0.68709 0.00120 0.02295 -11.08 blue
0.05868 -0.07233 0.67252 0.00099 0.02262 -9.50 blue
-0.05440 0.05933 0.68005 0.00089 0.02281 -9.56 blue
0.06303 -0.04462 0.73998 0.00233 0.02475 -10.58 blue
-0.09452 0.03740 0.79402 0.00147 0.02659 -13.26 red
-0.07394 0.03015 0.69041 0.00110 0.02315 -11.77 red
0.10260 0.02592 0.67529 0.00148 0.02277 -12.72 red
0.06962 -0.04168 0.60633 0.00099 0.02042 -11.03 blue
-0.06276 0.03579 0.62772 0.00120 0.02108 -9.40 blue
0.05959 -0.03926 0.61430 0.00098 0.02064 -9.23 blue
-0.07479 0.02975 0.57801 0.00186 0.01949 nan blue
0.07320 -0.04805 0.65600 0.00150 0.02206 -12.79 red
0.07310 -0.07799 0.76275 0.00087 0.02561 -9.60 blue
-0.07135 0.05435 0.70735 0.00091 0.02374 -9.90 blue
0.27821 -0.01944 0.68651 0.00124 0.02465 -12.69 red
0.07580 -0.04993 0.68110 0.00099 0.02289 4.34 blue
0.06260 -0.04525 0.59853 0.00103 0.02014 -10.04 blue
-0.00051 0.03728 0.70985 0.00108 0.02367 -9.53 blue
-0.12777 0.03347 0.79411 0.00130 0.02674 -12.11 red
-0.12227 0.03679 0.78708 0.00236 0.02649 -11.35 blue
0.23840 -0.01366 0.76877 0.00136 0.02674 -9.76 blue
0.22741 -0.04881 0.54937 0.00094 0.01992 -9.06 blue
0.22638 -0.03764 0.54356 0.00082 0.01970 -10.53 blue
-0.11138 0.02957 0.70758 0.00332 0.02386 -10.99 blue
-0.09252 0.03289 0.59248 0.00147 0.02005 -11.22 blue
-0.10609 0.03911 0.72652 0.00099 0.02446 -11.07 blue
-0.10350 0.04338 0.67188 0.00193 0.02270 -10.97 blue
-0.10656 0.03968 0.69210 0.00096 0.02336 -10.75 blue
-0.04010 0.01992 0.62989 0.00126 0.02106 -10.12 blue
-0.12143 0.04728 0.77605 0.00114 0.02615 -13.04 red
-0.11189 0.04461 0.68740 0.00234 0.02324 -11.12 blue
-0.03209 0.02755 0.61837 0.00132 0.02068 -12.73 red
-0.02761 0.01840 0.62686 0.00105 0.02094 -12.01 red
-0.13259 0.02781 0.74109 0.00086 0.02506 -9.40 blue
0.24649 -0.05054 0.78400 0.00146 0.02734 -10.31 blue
-0.13608 0.05064 0.78567 0.00168 0.02654 -11.04 blue
-0.11826 0.04578 0.67617 0.00144 0.02292 -10.98 blue
-0.05197 0.04015 0.71481 0.00102 0.02389 -9.69 blue
0.25161 -0.04584 0.62727 0.00094 0.02257 -10.17 blue
0.27052 0.01256 0.72084 0.00096 0.02560 -9.64 blue
-0.04204 0.01881 0.63178 0.00110 0.02113 -12.88 red
0.17376 -0.00632 0.65904 0.00128 0.02271 -12.66 red
0.05598 0.01957 0.69016 0.00094 0.02307 -9.10 blue
-0.14688 0.04787 0.71745 0.00121 0.02442 3.75 blue
0.18547 -0.00859 0.62078 0.00112 0.02161 -11.28 blue
-0.15739 0.04256 0.68011 0.00249 0.02329 -10.51 blue
0.25412 -0.06053 0.60321 0.00094 0.02191 -9.80 blue
-0.10334 0.03036 0.78300 0.00167 0.02626 -10.32 blue
-0.07800 0.02838 0.68874 0.00087 0.02311 -11.21 blue
-0.17949 0.04153 0.71096 0.00093 0.02444 -9.34 blue
-0.07304 0.04956 0.73100 0.00143 0.02450 -10.29 blue
0.20882 -0.02935 0.55182 0.00112 0.01973 -9.78 blue
-0.07852 0.04880 0.63591 0.00178 0.02143 -10.22 blue
-0.07447 0.05525 0.68736 0.00108 0.02310 -9.81 blue
-0.20335 0.02647 0.71480 0.00102 0.02474 -10.04 blue
-0.08987 0.02266 0.62360 0.00096 0.02103 -10.99 blue
-0.09310 0.03674 0.76057 0.00245 0.02551 4.27 blue
-0.23862 0.03884 0.74871 0.00100 0.02615 -9.34 blue
-0.09084 0.03670 0.59266 0.00183 0.02005 -10.90 blue
-0.11493 0.04485 0.75021 0.00091 0.02528 -9.65 blue
-0.09456 0.03745 0.60057 0.00139 0.02033 -12.40 red
-0.10632 0.02349 0.65448 0.00101 0.02211 4.45 blue
-0.09917 0.03916 0.68144 0.00186 0.02298 -11.13 blue
0.15426 -0.00642 0.62764 0.00094 0.02155 4.30 blue
-0.09978 0.03922 0.70381 0.00109 0.02370 -11.81 red
-0.11145 0.05438 0.74133 0.00095 0.02500 -9.64 blue
-0.11004 0.04422 0.73630 0.00140 0.02481 -11.20 blue
0.20320 0.00595 0.60976 0.00088 0.02143 -11.02 blue
-0.10393 0.04134 0.68674 0.00148 0.02317 -11.88 red
-0.11316 0.04586 0.67096 0.00167 0.02272 -11.18 blue
-0.13425 0.04959 0.81310 0.00112 0.02741 -10.37 blue
-0.09996 0.03112 0.59603 0.00109 0.02020 -12.48 red
-0.13277 0.04873 0.72609 0.00151 0.02461 -10.40 blue
-0.10880 0.03324 0.62754 0.00137 0.02127 -13.03 red
0.25279 -0.01648 0.66895 0.00265 0.02381 -10.40 blue
0.23876 -0.01924 0.67818 0.00104 0.02394 -10.18 blue
-0.12485 0.03627 0.60119 0.00101 0.02053 -11.64 red
-0.19193 0.02834 0.69645 0.00133 0.02406 -10.24 blue
0.19350 -0.02967 0.59776 0.00125 0.02098 -11.36 blue
0.14671 0.00092 0.67475 0.00100 0.02300 -8.93 blue
0.19016 -0.02783 0.60100 0.00106 0.02105 -11.25 blue
0.19356 0.00990 0.58706 0.00090 0.02063 -9.82 blue
0.19953 0.04920 0.79388 0.00219 0.02723 -10.60 blue
0.19986 0.00906 0.60407 0.00131 0.02122 -10.75 blue
0.17242 -0.00466 0.76632 0.00093 0.02610 -9.65 blue
0.18249 -0.00723 0.75665 0.00091 0.02587 -9.36 blue
0.15430 0.00369 0.66520 0.00133 0.02275 -9.87 blue
-0.04892 0.02724 0.77317 0.00109 0.02577 -10.81 blue
0.22691 -0.01640 0.77198 0.00088 0.02673 -9.50 blue
0.18498 -0.00696 0.62232 0.00076 0.02165 -9.91 blue
0.17591 0.00447 0.65288 0.00107 0.02253 -11.55 red
0.12238 0.02082 0.59252 0.00121 0.02021 -9.52 blue
-0.04901 0.02900 0.73782 0.00174 0.02462 -10.41 blue
-0.04967 0.02626 0.73642 0.00127 0.02457 3.78 blue
0.17670 -0.05229 0.59820 0.00088 0.02088 -9.24 blue
-0.04479 0.02343 0.69786 0.00094 0.02330 4.82 blue
0.24220 -0.01962 0.77826 0.00117 0.02708 -10.36 blue
0.12564 -0.00048 0.69327 0.00105 0.02346 -11.78 red
-0.09693 0.03444 0.74928 0.00139 0.02515 -10.40 blue
0.17745 -0.01439 0.61787 0.00115 0.02144 -9.44 blue
0.14526 0.06884 0.67089 0.00152 0.02298 -11.28 blue
0.17610 -0.01121 0.60971 0.00097 0.02117 -9.32 blue
-0.06679 0.04298 0.77199 0.00149 0.02580 -9.77 blue
0.14223 0.01556 0.69311 0.00095 0.02356 -9.08 blue
-0.07263 0.06079 0.66788 0.00220 0.02248 -10.32 blue
0.20327 -0.00714 0.76762 0.00127 0.02639 -11.38 blue
0.12807 -0.05288 0.76460 0.00180 0.02583 -10.54 blue
-0.10885 0.03616 0.67541 0.00099 0.02282 4.22 blue
-0.10729 0.02450 0.70991 0.00111 0.02391 3.95 blue
-0.12630 0.03556 0.80234 0.00113 0.02700 -10.65 blue
0.15447 -0.00432 0.67771 0.00107 0.02315 -9.72 blue
0.11361 -0.04179 0.63104 0.00114 0.02143 -11.00 blue
-0.10864 0.04432 0.75040 0.00195 0.02526 -12.06 red
0.17378 -0.00429 0.69702 0.00113 0.02391 -12.24 red
0.12286 -0.02544 0.64786 0.00132 0.02200 -12.57 red
0.15871 -0.05034 0.60464 0.00095 0.02092 -9.49 blue
0.17636 -0.00641 0.68234 0.00142 0.02347 -11.51 red
-0.12354 0.05295 0.79411 0.00245 0.02675 -10.90 blue
0.14391 -0.03082 0.59688 0.00084 0.02052 -9.59 blue
-0.10971 0.02924 0.71324 0.00112 0.02404 -10.17 blue
0.20573 -0.08595 0.79829 0.00101 0.02752 -9.93 blue
-0.09672 0.02370 0.70192 0.00286 0.02360 -10.99 blue
0.12685 0.00377 0.69157 0.00118 0.02341 -9.82 blue
-0.10535 0.04823 0.72203 0.00164 0.02433 -11.05 blue
-0.10001 0.04236 0.66601 0.00132 0.02249 3.61 blue
-0.10449 0.04360 0.69707 0.00113 0.02351 -9.32 blue
-0.10571 0.04150 0.69221 0.00102 0.02336 4.23 blue
0.09984 0.02109 0.76550 0.00076 0.02567 -9.10 blue
-0.09992 0.04191 0.61877 0.00109 0.02096 -11.88 red
0.16228 -0.01733 0.64373 0.00126 0.02214 -9.87 blue
0.07377 0.02569 0.56647 0.00082 0.01910 -9.66 blue
-0.10264 0.04139 0.66160 0.00103 0.02235 4.28 blue
-0.10583 0.04164 0.67076 0.00288 0.02267 -12.75 red
0.10650 -0.04436 0.64578 0.00099 0.02187 -9.87 blue
-0.10249 0.03834 0.64940 0.00111 0.02195 -11.16 blue
0.10101 -0.04685 0.63760 0.00134 0.02158 -11.08 blue
0.09276 -0.04755 0.62238 0.00130 0.02105 -11.44 blue
0.09302 -0.04612 0.62142 0.00135 0.02102 -11.31 blue
0.16245 0.00222 0.74300 0.00120 0.02529 -10.35 blue
-0.13179 0.02291 0.73502 0.00125 0.02485 -10.31 blue
0.15563 -0.04903 0.61078 0.00152 0.02109 -9.87 blue
-0.10067 0.03049 0.60871 0.00109 0.02061 4.35 blue
0.13521 0.00003 0.69269 0.00105 0.02350 -10.12 blue
-0.11392 0.03520 0.70440 0.00093 0.02378 4.40 blue
-0.10604 0.03892 0.60725 0.00111 0.02061 -13.00 red
-0.13051 0.03835 0.60534 0.00090 0.02070 -11.34 blue
-0.13303 0.03637 0.61678 0.00099 0.02108 -11.91 red
-0.13981 0.04434 0.63684 0.00131 0.02179 -9.89 blue
0.15209 -0.04809 0.61822 0.00101 0.02129 -10.42 blue
0.15889 -0.05465 0.76466 0.00099 0.02602 -9.42 blue
-0.17498 0.03604 0.68704 0.00105 0.02363 -9.53 blue
0.07591 -0.05690 0.56448 0.00117 0.01912 -11.92 red
0.09733 -0.05328 0.67224 0.00112 0.02270 -10.95 blue
0.09148 -0.05773 0.71678 0.00256 0.02413 4.20 blue
0.05503 0.02169 0.67593 0.00159 0.02261 -10.46 blue
0.05733 0.03462 0.66171 0.00093 0.02217 -10.36 blue
0.03965 0.04636 0.80387 0.00119 0.02678 -12.66 red
0.03915 0.04774 0.80747 0.00108 0.02690 -12.78 red
0.20837 0.02889 0.59833 0.00136 0.02116 -9.89 blue
0.08882 -0.03824 0.76507 0.00108 0.02564 -11.72 red
0.06091 -0.02854 0.68809 0.00097 0.02303 -9.63 blue
0.01930 0.05050 0.65749 0.00110 0.02199 -10.26 blue
0.07650 -0.01408 0.70058 0.00088 0.02347 -9.33 blue
0.11912 -0.04590 0.57417 0.00188 0.01964 -10.77 blue
0.11348 -0.04093 0.59221 0.00194 0.02017 -9.63 blue
0.09052 -0.04126 0.62948 0.00150 0.02126 -10.33 blue
-0.01000 0.04767 0.78665 0.00106 0.02619 -11.84 red
0.28359 -0.01891 0.70258 0.00136 0.02520 -10.38 blue
