NSAID RA DEC redshift mstars sfr sfr_err rvir log_sSFR color filID filNgal0p5 filNgal1p0
240063 145.631141 7.099028 0.02494 10.27 1.98 0.00 1.61905 -9.97 blue 3912 5 7
229715 136.719982 41.408252 0.02736 10.84 0.65 0.00 3.30496 -11.03 red 13515 2 2
154474 119.104537 27.012578 0.02182 10.61 0.02 1.00 2.24566 -12.23 red 1562 12 16
240091 144.676723 7.736643 0.02254 8.81 0.23 0.00 0.89275 -9.44 blue 3662 4 11
153082 206.069563 5.737863 0.02247 9.34 0.17 0.00 1.07320 -10.10 blue 3291 8 12
368033 183.415282 16.124664 0.02377 9.18 1.92 0.00 1.01412 -8.90 blue 4869 19 32
153180 207.024156 5.322422 0.02359 8.84 0.04 0.00 0.90034 -10.28 blue 9636 3 8
401190 119.601892 52.768540 0.02294 10.56 0.01 1.00 2.10152 -12.77 red 2799 34 45
400633 117.835258 49.851141 0.02136 9.81 0.02 0.00 1.28791 -11.57 red 2799 34 45
400638 117.823283 50.030036 0.02216 9.41 0.00 0.00 1.10192 -12.60 red 2799 34 45
230216 117.331378 21.833314 0.02398 10.96 1.12 0.00 4.13958 -10.91 red 8075 8 14
350735 218.270791 12.668930 0.02563 9.11 0.22 0.00 0.98634 -9.76 blue 3107 10 10
693018 178.150764 13.467870 0.02093 10.15 0.01 1.00 1.51852 -12.15 red 5695 8 12
350796 219.005233 12.467342 0.02688 9.26 0.01 0.00 1.04229 -11.51 red 9744 4 4
366735 177.916892 13.915124 0.02369 8.95 0.02 1.00 0.93559 -10.69 red 7129 9 11
402065 123.245514 57.513444 0.02659 9.28 0.03 0.00 1.04820 -10.85 red 297 29 43
393535 209.759002 35.888563 0.02711 9.43 0.22 0.00 1.10772 -10.09 blue 2727 32 45
384170 219.765871 8.960946 0.02686 8.99 0.41 0.00 0.94745 -9.38 blue 3107 10 10
402178 125.505663 57.326054 0.02734 9.16 1.03 0.00 1.00604 -9.15 blue 297 29 43
373738 131.394193 57.494621 0.02617 9.74 0.02 1.00 1.24830 -11.39 red 297 29 43
402429 124.406000 58.456206 0.02447 9.26 0.00 0.00 1.04322 -12.25 red 420 30 40
402430 124.220651 58.505934 0.02581 9.45 0.05 0.00 1.11417 -10.73 red 297 29 43
393137 239.955332 4.065448 0.02547 9.24 1.07 0.00 1.03374 -9.21 blue 1812 4 4
197813 168.199762 52.913967 0.01979 9.36 0.30 0.00 1.08363 -9.89 blue 3996 12 13
402337 124.135399 57.557498 0.02659 9.99 0.77 0.00 1.38944 -10.10 blue 297 29 43
402374 123.580459 58.261990 0.02511 9.11 33484919907836.59 -99.00 0.98977 4.41 blue -99 -99 -99
402018 122.677877 57.228633 0.02597 9.88 0.99 0.00 1.32321 -9.88 blue 420 30 40
230642 119.822567 24.453431 0.01945 10.23 0.69 0.00 1.58711 -10.39 blue -99 -99 -99
367265 179.620400 15.217693 0.02289 8.82 0.07 1.00 0.89533 -9.95 blue 5596 4 8
369711 194.907756 14.885975 0.02212 9.29 0.06 0.00 1.05382 -10.54 red 670 19 25
402245 125.848393 57.424644 0.02691 9.76 1.34 0.00 1.25757 -9.63 blue 297 29 43
392479 231.245267 4.790015 0.02119 8.98 0.29 0.00 0.94711 -9.52 blue 59 19 31
402868 132.832360 61.462983 0.02716 9.55 0.09 0.00 1.15817 -10.59 red 1569 24 30
402392 123.992722 58.392140 0.02549 9.85 0.00 0.00 1.30904 -12.21 red 297 29 43
155996 141.940772 44.556267 0.02559 10.34 142614427915227.88 -99.00 1.70010 3.82 blue 12043 2 3
393458 208.503736 34.347218 0.02635 9.42 0.37 0.00 1.10258 -9.85 blue 2935 13 13
231210 124.385069 28.357828 0.01986 9.13 0.75 0.00 0.99747 -9.26 blue 665 19 22
361919 158.247024 12.462172 0.02750 9.00 0.43 0.00 0.94996 -9.37 blue 577 12 17
694060 184.011138 14.189384 0.02536 10.68 0.58 0.00 2.45843 -10.91 red 9021 2 7
370311 198.793574 15.545961 0.02237 9.89 0.42 0.00 1.33062 -10.26 blue 11211 3 9
360999 149.618600 13.008840 0.02538 8.97 0.00 1.00 0.94041 -11.49 red 2931 4 9
394537 218.954865 31.982200 0.02254 8.73 0.25 0.00 0.87016 -9.33 blue 206 16 20
366343 177.540331 14.654950 0.02166 9.20 0.02 1.00 1.02200 -11.01 red 5695 8 12
231394 125.926388 29.504375 0.02558 9.63 0.50 0.00 1.19601 -9.93 blue 8119 4 4
351904 223.118102 10.193116 0.02307 9.66 0.82 0.00 1.21059 -9.75 blue 1184 4 5
154452 119.209561 27.616658 0.02648 9.39 0.03 1.00 1.08875 -10.96 red 6887 16 18
693152 191.564734 8.348451 0.02151 10.79 1.07 0.00 3.00343 -10.76 red -99 -99 -99
210735 233.993495 42.622084 0.01947 8.62 0.00 1.00 0.84072 -10.97 red 3951 6 7
210745 232.652490 42.717171 0.01980 10.66 2.29 0.00 2.40995 -10.30 blue 12958 23 35
394325 217.813292 32.768410 0.02271 9.62 0.53 0.00 1.19196 -9.89 blue 206 16 20
403970 142.116852 67.894304 0.02272 9.21 0.01 0.00 1.02497 -11.39 red 4409 11 17
156134 151.198671 46.719353 0.02417 10.68 0.10 0.00 2.46679 -11.70 red 5838 9 9
403824 145.638867 67.021259 0.02388 9.70 0.01 1.00 1.22650 -11.75 red 4409 11 17
403834 144.427793 66.297449 0.02273 9.16 0.48 0.00 1.00779 -9.48 blue 4409 11 17
198135 171.139389 53.505169 0.01918 8.88 0.07 0.00 0.91662 -10.01 blue 1678 24 33
173796 123.051946 29.428296 0.01980 9.15 0.01 1.00 1.00331 -11.34 red 665 19 22
375610 191.670480 9.889704 0.02406 9.91 0.02 0.00 1.34011 -11.70 red 5214 16 21
211012 237.506277 41.626679 0.02449 9.48 0.30 0.00 1.12994 -10.00 blue 3207 9 10
354220 229.013500 10.506507 0.02108 9.85 0.00 1.00 1.30998 -12.81 red 1626 13 13
367585 181.272977 15.344114 0.02313 10.21 0.00 1.00 1.56826 -12.79 red 12280 4 4
367691 184.164396 14.260285 0.02339 8.42 0.04 1.00 0.78483 -9.78 blue 9021 2 7
353147 226.559903 8.580109 0.02753 9.35 1.53 0.00 1.07627 -9.17 blue 9218 4 5
151316 194.219371 4.957880 0.02450 9.00 0.45 0.00 0.95142 -9.35 blue 8721 6 9
394339 217.855706 33.230525 0.02262 9.77 3.47 0.00 1.26417 -9.23 blue 206 16 20
155175 123.392408 31.547805 0.01953 8.54 0.44 0.00 0.81826 -8.90 blue 665 19 22
174378 129.488160 32.989086 0.02114 8.79 0.06 0.00 0.88653 -9.97 blue -99 -99 -99
694000 185.432178 13.963464 0.02412 8.77 0.01 0.00 0.88049 -10.84 red 4453 5 10
181667 196.903220 60.157196 0.02773 11.00 1.30 0.00 4.48800 -10.89 red 9150 8 9
211875 244.318931 35.920443 0.02705 9.13 0.25 0.00 0.99374 -9.73 blue -99 -99 -99
370425 202.505255 13.310952 0.02450 9.11 0.00 1.00 0.98983 -11.90 red 11001 24 46
174826 132.344001 36.710353 0.02506 10.87 2.48 0.00 3.45095 -10.47 blue 6404 5 7
174832 132.554309 35.691514 0.02524 9.34 0.01 1.00 1.07048 -11.50 red 157 16 19
406476 126.216411 20.991216 0.02289 10.09 0.31 0.00 1.46750 -10.60 red 279 12 20
231959 129.652952 31.249061 0.02653 8.75 0.01 1.00 0.87480 -10.86 red 157 16 19
369330 192.895858 13.824744 0.02744 9.90 0.57 0.00 1.33230 -10.14 blue 553 9 15
370774 203.840276 13.528686 0.02368 9.04 0.71 0.00 0.96440 -9.19 blue 9796 3 7
369474 192.466264 15.090095 0.02213 8.38 0.30 0.00 0.77463 -8.90 blue 1488 13 18
151955 198.118244 5.892335 0.02321 8.99 0.15 0.00 0.94921 -9.80 blue 10437 5 6
388937 214.698100 5.666103 0.02076 9.40 0.53 0.00 1.09789 -9.67 blue 12762 2 2
363724 168.291934 13.195870 0.02094 9.54 0.33 0.00 1.15667 -10.02 blue 382 22 30
389117 215.172981 6.907392 0.02467 10.78 0.63 0.00 2.93628 -10.98 red 5783 36 56
152098 199.405980 4.485526 0.02141 10.15 0.50 0.00 1.51560 -10.45 blue 5925 7 12
407181 128.358626 21.862861 0.02490 8.23 0.19 0.00 0.73612 -8.96 blue -99 -99 -99
155608 130.183138 37.010317 0.02264 9.46 0.19 0.00 1.12136 -10.17 blue 4248 8 9
356191 234.637434 10.251108 0.01919 10.33 1.18 0.00 1.69808 -10.26 blue 9264 6 6
370480 201.766899 13.836156 0.02301 9.27 0.02 1.00 1.04806 -11.09 red 11001 24 46
152265 199.991129 5.807917 0.02135 10.25 0.02 1.00 1.60767 -11.93 red 5925 7 12
389506 217.868295 6.244006 0.02564 9.50 0.10 0.00 1.13536 -10.48 blue 7342 2 9
370528 201.015984 13.935792 0.02149 8.71 0.09 0.00 0.86429 -9.76 blue 11211 3 9
374479 136.613110 62.073162 0.02660 10.20 0.03 0.00 1.55482 -11.76 red 1569 24 30
407200 128.436068 22.165411 0.02496 9.47 0.01 1.00 1.12326 -11.39 red 4924 4 11
152585 204.346815 3.897440 0.02277 10.56 0.03 1.00 2.08887 -12.11 red 7814 32 50
212979 117.013323 28.028268 0.02710 10.24 1.24 0.00 1.59077 -10.15 blue 11471 21 32
696868 159.797107 -0.557419 0.02350 8.88 0.02 0.00 0.91383 -10.68 red 2227 44 52
370649 200.954701 14.536373 0.02469 9.65 0.53 0.00 1.20239 -9.92 blue 11751 2 2
199082 172.321908 53.706291 0.02720 8.98 0.28 0.00 0.94532 -9.53 blue 6453 6 7
372011 119.976829 47.413103 0.02228 10.87 0.66 0.00 3.51077 -11.05 red 6953 6 8
199361 178.740596 54.955935 0.01994 9.21 0.00 1.00 1.02673 -12.27 red 1804 21 21
167935 202.941140 -2.713066 0.02096 11.03 0.89 0.00 4.81627 -11.08 red 7214 14 15
221844 238.136469 47.160605 0.02058 8.77 0.05 0.00 0.88104 -10.09 blue 3313 7 10
375302 192.293425 9.576243 0.02417 10.03 0.01 1.00 1.42143 -11.96 red 5214 16 21
199995 176.944015 55.390019 0.02647 10.17 0.00 1.00 1.52995 -12.61 red 13779 3 3
408465 134.796802 24.536309 0.02722 9.43 0.00 1.00 1.10659 -12.12 red 4141 7 12
175364 137.260978 37.491688 0.02260 10.01 1.42 0.00 1.40644 -9.85 blue 11780 3 5
157378 162.931815 51.022187 0.02499 11.26 1.04 0.00 7.48042 -11.24 red 7540 18 23
648517 142.383824 44.424257 0.02546 10.63 3.01 0.00 2.28245 -10.15 blue 12043 2 3
371537 207.380144 14.180445 0.02425 8.89 0.28 0.00 0.91668 -9.44 blue 9796 3 7
379663 203.636825 5.945842 0.02406 8.36 0.50 0.00 0.76795 -8.66 blue 5734 6 8
408644 133.575122 26.506119 0.02717 9.95 0.04 0.00 1.36529 -11.37 red 4141 7 12
243613 124.799503 25.531711 0.01943 9.14 0.38 0.00 1.00161 -9.56 blue 13577 2 2
408755 136.240067 27.727638 0.02143 9.16 0.14 0.00 1.00883 -10.00 blue 783 19 23
693628 181.114703 13.969807 0.02384 9.94 0.64 0.00 1.36148 -10.14 blue 7129 9 11
693630 181.204643 14.496045 0.02306 10.61 0.24 0.00 2.23586 -11.22 red 7129 9 11
408756 136.294847 28.285333 0.02709 9.64 0.33 0.00 1.19724 -10.12 blue 4141 7 12
693507 180.205669 15.451128 0.02257 10.15 0.34 0.00 1.51170 -10.62 red 12280 4 4
400469 114.894428 49.356216 0.02224 10.39 2.04 0.00 1.77749 -10.08 blue 2799 34 45
373429 128.094146 55.860882 0.02582 9.98 1.44 0.00 1.38575 -9.82 blue 420 30 40
379764 203.277532 7.484652 0.02477 9.82 0.31 0.00 1.28777 -10.32 blue 7814 32 50
243928 126.384623 27.608709 0.01958 9.52 0.05 1.00 1.15015 -10.87 red 4705 15 22
408961 136.112664 29.315569 0.02210 9.26 0.28 0.00 1.04369 -9.82 blue 4705 15 22
400606 117.748052 50.056177 0.02117 10.08 0.00 1.00 1.46185 -12.50 red 2799 34 45
157720 165.824332 50.783254 0.02149 9.32 0.21 0.00 1.06500 -10.00 blue 5948 8 20
379999 203.606919 8.854522 0.02364 8.59 0.14 0.00 0.82805 -9.45 blue 7814 32 50
409258 138.309147 29.611012 0.02192 9.31 0.13 0.00 1.06245 -10.19 blue 5731 3 3
409486 138.561561 29.695514 0.02206 9.62 0.04 0.00 1.19367 -11.02 red 5731 3 3
666280 183.527192 14.725830 0.02626 10.91 0.01 1.00 3.74802 -12.94 red 5146 3 4
409487 138.414477 29.992937 0.02251 11.20 2.35 0.00 6.70033 -10.83 red 5731 3 3
409501 138.643125 30.140879 0.02286 11.05 2.72 0.00 4.97976 -10.62 red 5731 3 3
409522 139.123291 29.928777 0.02420 9.43 0.01 1.00 1.10996 -11.41 red 5731 3 3
409632 139.288388 27.481124 0.02355 8.75 0.13 0.00 0.87621 -9.63 blue 5193 6 8
168613 204.342510 -1.743162 0.02177 9.95 0.00 1.00 1.36563 -12.54 red 7214 14 15
400978 118.761278 52.227437 0.02317 9.69 0.13 0.00 1.22244 -10.57 red 2799 34 45
232852 137.109940 35.631986 0.02751 10.32 2.26 0.00 1.68121 -9.97 blue 1631 9 11
232870 136.769888 36.112976 0.02422 10.07 2.03 0.00 1.45089 -9.77 blue 690 22 43
158054 169.378360 51.966330 0.02751 10.47 0.30 0.00 1.89813 -10.99 red 14741 3 3
399333 112.319261 42.279702 0.02307 10.54 2.71 0.00 2.04568 -10.10 blue 159 8 9
409489 138.477804 29.928993 0.02023 9.97 0.06 0.00 1.38249 -11.21 red 5731 3 3
168832 204.880051 -1.279281 0.02224 8.38 0.13 0.00 0.77378 -9.27 blue 4008 4 5
366742 177.745118 13.773122 0.02396 9.92 0.00 1.00 1.34801 -12.56 red 7129 9 11
376975 196.544403 6.285621 0.02375 8.89 0.15 0.00 0.91564 -9.72 blue 10437 5 6
366937 177.894228 15.475362 0.02126 10.72 0.01 1.00 2.66591 -12.62 red 5695 8 12
410013 139.029205 30.837913 0.02339 9.01 0.13 0.00 0.95516 -9.89 blue 5731 3 3
399575 112.514768 43.379183 0.02636 8.87 0.71 0.00 0.91064 -9.02 blue 5335 4 4
410159 142.639323 28.499330 0.02633 9.47 0.36 0.00 1.12533 -9.92 blue 9765 3 6
399867 112.698680 46.010116 0.02120 9.64 0.46 0.00 1.20192 -9.98 blue 8163 3 5
410639 142.472707 30.242212 0.02555 8.96 0.11 0.00 0.93935 -9.94 blue -99 -99 -99
377369 198.435415 6.992141 0.02153 10.52 2.93 0.00 2.00023 -10.05 blue 5925 7 12
410283 141.990454 30.011025 0.02477 10.16 0.20 0.00 1.51692 -10.85 red 9160 3 3
410651 142.909607 30.976001 0.02238 9.72 0.23 0.00 1.23772 -10.36 blue 783 19 23
402063 123.243068 57.883608 0.02719 10.58 0.01 1.00 2.13811 -12.77 red 297 29 43
410732 141.297717 31.526617 0.02565 9.43 0.58 0.00 1.10894 -9.67 blue 9160 3 3
410313 142.037129 29.622880 0.02730 10.15 0.13 0.00 1.50621 -11.03 red 10091 5 5
647234 123.210735 57.921518 0.02686 10.71 0.06 1.00 2.60618 -11.93 red 297 29 43
222845 244.390552 41.688547 0.02696 10.32 0.25 0.00 1.67713 -10.91 red 375 20 25
402118 123.708460 57.931449 0.02736 9.45 0.00 0.00 1.11568 -11.76 red 297 29 43
377711 197.724123 8.703452 0.02132 8.99 0.20 0.00 0.94943 -9.70 blue 5181 2 4
402295 123.927013 58.179153 0.02769 9.34 0.46 0.00 1.06887 -9.68 blue 297 29 43
693153 191.693093 9.850566 0.02380 10.77 0.35 0.00 2.86769 -11.22 red 5214 16 21
402326 123.673635 58.225205 0.02688 10.87 0.03 0.00 3.47608 -12.37 red 297 29 43
169134 209.246517 -3.176176 0.02457 9.60 1.59 0.00 1.17885 -9.39 blue 8004 12 15
400298 116.286002 47.552804 0.02128 9.11 0.08 0.00 0.99086 -10.23 blue 7519 3 3
402342 123.018179 57.917040 0.02656 9.16 0.00 1.00 1.00386 -11.93 red 297 29 43
400374 116.749152 48.338001 0.02166 8.52 0.12 0.00 0.81088 -9.46 blue 6953 6 8
402433 125.294198 59.359115 0.02617 9.08 0.00 1.00 0.97644 -11.68 red 420 30 40
402642 126.406092 59.880309 0.02558 8.74 0.19 0.00 0.86966 -9.46 blue 420 30 40
411201 145.217960 30.938826 0.02204 9.02 0.23 0.00 0.95941 -9.66 blue 105 3 6
411063 143.859515 29.812618 0.02714 10.89 2.16 0.00 3.63122 -10.56 red 6261 3 7
410866 142.552176 32.076904 0.02681 9.48 0.14 0.00 1.12592 -10.33 blue 9160 3 3
402444 124.679424 58.555703 0.02495 9.30 0.00 1.00 1.05855 -12.18 red 420 30 40
169317 208.154303 -1.957990 0.02466 9.46 0.00 1.00 1.11995 -11.77 red 3164 24 30
411113 144.242192 31.331286 0.02684 10.13 1.08 0.00 1.49372 -10.10 blue 6261 3 7
220025 222.959813 53.686900 0.02700 10.10 0.00 1.00 1.47147 -12.81 red 803 14 17
400484 114.938653 48.741997 0.02127 10.54 1.57 0.00 2.06005 -10.35 blue 2799 34 45
678448 208.997927 -1.261731 0.02454 10.47 5.21 0.00 1.89815 -9.75 blue 3164 24 30
381761 210.965294 8.705834 0.01983 9.31 0.21 0.00 1.06417 -10.00 blue 13919 21 38
359901 143.722867 10.892003 0.01927 9.74 0.62 0.00 1.25383 -9.95 blue -99 -99 -99
169533 210.163511 -2.969329 0.02523 9.15 31656274901104.56 -99.00 1.00039 4.36 blue 8004 12 15
393417 209.312458 34.510443 0.02708 10.45 0.01 1.00 1.87111 -12.29 red 3133 7 11
233845 143.876707 39.115830 0.02126 10.22 0.50 0.00 1.57943 -10.52 red 11959 2 5
245778 139.064814 34.722467 0.02270 8.93 0.11 0.00 0.93122 -9.88 blue 690 22 43
378163 199.188249 6.561445 0.02412 10.24 0.46 0.00 1.59529 -10.58 red 5644 4 8
400952 118.139019 51.664336 0.02259 9.00 0.00 1.00 0.95144 -11.65 red 2799 34 45
169584 209.964827 -2.160253 0.02655 9.03 0.47 0.00 0.96145 -9.36 blue 13010 3 3
411857 146.346301 28.771566 0.02475 8.57 0.00 1.00 0.82443 -11.48 red 968 12 14
411891 147.489340 32.669835 0.02663 8.87 0.13 0.00 0.91097 -9.75 blue 7981 3 6
382092 210.995987 9.635413 0.02309 9.73 0.00 1.00 1.24421 -13.03 red 7844 10 17
382205 211.032119 6.485755 0.02476 10.25 0.46 0.00 1.60470 -10.59 red 9884 6 13
370500 201.348375 13.669416 0.02304 9.00 0.35 0.00 0.95222 -9.45 blue 11001 24 46
694186 201.061999 13.778251 0.02291 9.30 0.26 0.00 1.05713 -9.88 blue 11211 3 9
370581 200.751625 13.950650 0.02426 10.41 2.64 0.00 1.80676 -9.99 blue 11211 3 9
228389 143.907291 7.147496 0.02766 9.62 0.18 0.00 1.18874 -10.36 blue 10619 2 3
411534 145.528279 32.454924 0.02374 9.16 0.14 0.00 1.00661 -10.01 blue 11054 2 6
246090 143.695539 35.735378 0.02185 8.53 0.10 0.00 0.81500 -9.55 blue 5059 10 14
211224 236.574404 41.987442 0.02410 9.19 0.53 0.00 1.01759 -9.47 blue 3207 9 10
221360 233.725461 47.761799 0.02297 9.72 1.65 0.00 1.23727 -9.50 blue 15184 3 4
311168 252.873016 19.416613 0.02258 10.87 0.43 0.00 3.45460 -11.23 red 13661 8 8
378405 199.830120 8.429139 0.02153 11.02 0.72 0.00 4.70141 -11.16 red 5181 2 4
393954 214.213676 32.802892 0.02232 9.36 0.75 0.00 1.08157 -9.49 blue 12117 2 3
382582 212.189879 8.861880 0.02375 10.27 0.00 1.00 1.62701 -13.14 red 5783 36 56
412445 148.805877 31.491325 0.02099 10.19 0.72 0.00 1.55051 -10.33 blue 5059 10 14
234770 155.132267 43.021579 0.02217 10.85 0.01 1.00 3.36611 -13.03 red 2187 5 9
693519 175.420050 10.498948 0.02058 8.76 -1619491155036531.00 -99.00 0.87848 nan blue 4827 3 3
246130 143.216633 35.550395 0.02179 8.46 0.07 0.00 0.79433 -9.62 blue -99 -99 -99
375219 145.454388 64.656389 0.01909 8.86 0.00 1.00 0.90929 -11.73 red 1458 10 10
246189 142.903140 35.551750 0.02778 10.05 0.00 1.00 1.43021 -12.82 red 2489 4 10
401498 123.296932 54.711224 0.02441 9.32 0.10 0.00 1.06406 -10.32 blue 2610 4 5
160415 188.618979 53.176902 0.02257 9.81 0.03 0.00 1.28904 -11.41 red 3188 6 9
693213 205.353883 13.856441 0.02390 9.69 0.45 0.00 1.22463 -10.04 blue 9796 3 7
401615 120.512444 53.672596 0.02389 9.17 0.03 0.00 1.00845 -10.67 red 2610 4 5
394320 217.588468 33.327076 0.02329 8.87 0.06 0.00 0.91272 -10.08 blue 206 16 20
402053 122.985124 56.979007 0.02719 10.65 0.01 1.00 2.37316 -12.75 red 297 29 43
382818 211.348623 9.489784 0.02363 9.04 0.01 1.00 0.96533 -11.29 red 7844 10 17
402066 123.338037 57.852239 0.02667 10.97 2.51 0.00 4.25050 -10.57 red 297 29 43
371329 208.660847 13.864340 0.02322 9.28 1.36 0.00 1.04985 -9.14 blue 9050 14 19
360913 150.778312 12.349744 0.02203 8.68 0.01 1.00 0.85526 -10.90 red 1095 15 15
360919 150.413692 11.845109 0.02478 9.04 0.00 1.00 0.96567 -11.38 red 1280 7 7
412716 148.188990 30.033404 0.02130 8.64 0.13 0.00 0.84522 -9.54 blue 5059 10 14
412244 147.093855 30.373739 0.02194 10.07 0.31 0.00 1.45386 -10.59 red 105 3 6
402009 121.678902 56.933084 0.02730 9.13 0.00 1.00 0.99306 -11.52 red 297 29 43
371649 210.082642 12.956977 0.02408 10.06 1.90 0.00 1.43996 -9.78 blue 2193 21 29
413115 149.881823 31.686753 0.02194 9.06 0.06 0.00 0.97184 -10.26 blue 5059 10 14
402059 123.494124 57.329870 0.02571 9.73 0.00 1.00 1.24115 -12.46 red 297 29 43
404002 141.553344 67.718941 0.02432 9.40 0.01 0.00 1.09724 -11.25 red 12534 3 5
413121 149.720804 31.620308 0.02138 10.50 0.15 0.00 1.95696 -11.32 red 5059 10 14
404060 143.570317 67.555809 0.02279 9.54 0.00 1.00 1.15671 -13.00 red 4409 11 17
402180 125.418056 57.007423 0.02624 9.68 0.28 0.00 1.21727 -10.23 blue 297 29 43
404053 142.603587 67.707059 0.02117 10.00 0.19 0.00 1.40255 -10.73 red 4409 11 17
402223 126.069815 57.288356 0.02625 10.76 0.01 1.00 2.81322 -12.80 red 297 29 43
60008 147.734403 62.185699 0.02456 10.66 2.23 0.00 2.41635 -10.32 blue 1569 24 30
413239 148.882208 32.552978 0.02680 9.34 0.47 0.00 1.07163 -9.67 blue 7981 3 6
402300 124.017730 58.071039 0.02465 9.04 0.51 0.00 0.96648 -9.34 blue 297 29 43
183884 171.075959 48.146498 0.01895 9.42 1.39 0.00 1.10553 -9.27 blue 10483 3 5
402366 123.575800 58.382388 0.02663 10.29 0.01 1.00 1.64484 -12.59 red 297 29 43
379515 202.424694 10.610234 0.02675 8.62 0.26 0.00 0.83471 -9.20 blue 5734 6 8
402442 125.238297 58.856479 0.02735 9.43 0.05 0.00 1.10768 -10.74 red 5815 6 7
161103 197.389961 51.983952 0.02616 9.32 0.25 0.00 1.06429 -9.92 blue 9626 3 3
404503 118.034707 17.930305 0.02226 9.32 1.01 0.00 1.06601 -9.32 blue 3004 4 7
693203 203.679222 9.336870 0.02358 10.86 13.45 0.00 3.44774 -9.74 blue 7033 4 4
163515 128.233297 41.644925 0.02549 9.89 0.00 1.00 1.33111 -13.26 red 3123 25 33
157095 157.609606 49.782337 0.02496 9.99 0.00 1.00 1.39337 -12.57 red 4408 11 14
693170 194.625839 9.544915 0.02382 9.48 0.00 1.00 1.12745 -11.86 red 5644 4 8
163524 128.221260 41.376194 0.02398 9.26 0.05 0.00 1.04066 -10.58 red 10577 12 26
404800 117.894285 16.621270 0.02197 9.52 0.35 0.00 1.14618 -9.97 blue 3004 4 7
413761 150.562932 34.327829 0.02009 9.28 0.28 0.00 1.05321 -9.84 blue 6015 5 7
154397 119.140351 27.033283 0.02283 9.28 0.00 1.00 1.04889 -11.94 red 1562 12 16
229573 137.522790 41.239809 0.02736 9.28 0.13 0.00 1.04838 -10.17 blue -99 -99 -99
370522 201.007193 13.617580 0.02275 8.99 0.28 0.00 0.95007 -9.54 blue 11211 3 9
402854 133.381517 61.446167 0.02677 9.10 0.08 0.00 0.98301 -10.21 blue 1569 24 30
221361 234.111534 47.854787 0.02620 10.54 2.25 0.00 2.05585 -10.19 blue 12438 3 3
370635 200.861862 14.195279 0.02342 9.36 0.01 1.00 1.08152 -11.65 red 11211 3 9
154616 119.210338 28.375865 0.02167 10.20 0.57 0.00 1.55827 -10.44 blue 1562 12 16
370657 201.076001 14.568325 0.02378 9.24 0.41 0.00 1.03412 -9.63 blue 11751 2 2
157390 162.846813 50.930968 0.02429 10.19 0.44 0.00 1.54254 -10.54 red 7540 18 23
676194 203.557589 9.635468 0.02429 10.77 2.04 0.00 2.87223 -10.46 blue 7033 4 4
403487 142.115293 65.447443 0.02353 9.29 0.24 0.00 1.05505 -9.90 blue 12534 3 5
380047 202.848303 9.824381 0.02251 10.54 608154469652884.88 -99.00 2.05735 4.24 blue 7814 32 50
413972 152.606019 32.133614 0.02116 8.68 0.28 0.00 0.85689 -9.24 blue 5059 10 14
221916 241.113657 44.921651 0.01956 9.06 0.02 1.00 0.97507 -10.78 red 4664 8 9
157391 163.061461 50.561149 0.02577 9.86 0.81 0.00 1.31303 -9.95 blue 7540 18 23
403287 134.730721 62.748190 0.02711 10.37 1.27 0.00 1.74480 -10.27 blue 420 30 40
414411 151.052421 31.254163 0.02044 9.11 0.00 1.00 0.99234 -11.60 red 5059 10 14
370821 203.625202 13.804143 0.02422 10.13 0.25 0.00 1.49502 -10.73 red 9796 3 7
230001 140.218473 42.708802 0.02464 10.33 0.47 0.00 1.69385 -10.66 red 7484 3 6
371157 205.220940 13.308535 0.02570 9.48 0.69 0.00 1.12601 -9.64 blue 3192 7 16
377309 196.302498 8.572787 0.02377 9.48 0.88 0.00 1.12717 -9.53 blue 5644 4 8
361056 149.933856 12.988595 0.02379 10.86 570712488004929.50 -99.00 3.42888 3.89 blue 2931 4 9
362778 160.739262 13.548518 0.02172 9.25 0.22 0.00 1.03960 -9.91 blue 3705 7 12
694116 202.434821 9.933409 0.02148 9.64 0.77 0.00 1.20019 -9.75 blue 5181 2 4
414816 154.978350 36.325739 0.02612 10.19 0.95 0.00 1.54714 -10.22 blue 1799 11 25
377457 196.914230 6.335912 0.02385 10.66 4.63 0.00 2.38934 -9.99 blue 10437 5 6
235375 166.520841 10.038433 0.01901 9.01 0.20 0.00 0.95939 -9.71 blue 6532 3 4
361241 154.060279 12.620602 0.02341 8.72 0.05 0.00 0.86631 -9.99 blue 438 33 44
404058 143.220588 67.617407 0.02284 11.40 12.69 0.00 9.96940 -10.30 blue -99 -99 -99
371589 208.026210 14.129404 0.02287 9.08 27973833754961.27 -99.00 0.97803 4.37 blue 9050 14 19
209983 225.984074 48.432535 0.02682 10.02 0.01 1.00 1.40877 -12.02 red 10426 14 18
406667 125.110457 22.384363 0.02611 9.52 0.23 0.00 1.14595 -10.17 blue 279 12 20
385442 228.581274 6.041758 0.02516 9.72 0.19 0.00 1.23634 -10.44 blue 10866 7 7
406443 126.590033 20.270515 0.02527 10.08 0.50 0.00 1.45374 -10.38 blue 279 12 20
