NSAID RA DEC redshift mstars sfr sfr_err rvir log_sSFR color
2790 157.375387 1.060038 0.02852 9.71 0.90 0.00 0.18468 -9.76 blue
2836 157.770012 0.108411 0.02835 8.77 0.51 0.00 0.13169 -9.06 blue
2924 158.931951 0.008559 0.01677 8.50 0.13 0.00 0.12119 -9.38 blue
1418 151.163873 0.281513 0.02169 9.78 0.01 0.00 0.19042 -11.79 red
1676 152.342705 -1.227146 0.03180 9.53 0.31 0.00 0.17172 -10.04 blue
2938 159.239053 0.229748 0.02922 10.80 4.77 0.00 0.45328 -10.12 blue
2193 154.823002 0.344439 0.02086 9.67 0.13 0.00 0.18244 -10.55 red
2166 154.374259 0.200609 0.02113 9.06 0.30 0.00 0.14602 -9.58 blue
1934 154.578023 -0.797927 0.03272 9.20 0.51 0.00 0.15257 -9.50 blue
1968 154.656946 -0.421963 0.01811 8.55 0.10 0.00 0.12326 -9.57 blue
2823 157.771699 0.540788 0.02887 9.67 1.91 0.00 0.18181 -9.39 blue
2034 153.722362 -1.152923 0.02026 9.07 0.14 0.00 0.14649 -9.93 blue
2687 157.845209 -1.044673 0.02901 9.10 0.07 1.00 0.14744 -10.27 blue
3427 162.199319 -0.346084 0.01621 8.53 0.22 0.00 0.12256 -9.19 blue
3573 160.255052 0.632622 0.02220 9.83 0.13 0.00 0.19485 -10.71 red
2450 155.779160 1.006084 0.02166 8.66 0.36 0.00 0.12728 -9.10 blue
2602 156.837792 0.422245 0.02172 8.71 0.44 0.00 0.12971 -9.07 blue
2538 156.059117 0.147738 0.02333 8.87 0.03 0.00 0.13677 -10.47 blue
2512 156.149002 1.109811 0.02170 10.45 0.00 1.00 0.28143 -12.78 red
2327 155.919330 -1.234643 0.02002 9.28 0.06 0.00 0.15799 -10.49 blue
655112 161.264980 0.434361 0.02630 10.35 1.96 0.00 0.25832 -10.06 blue
2578 156.661525 0.983448 0.02174 8.92 0.28 0.00 0.13928 -9.47 blue
2859 157.866361 0.225265 0.02860 9.00 0.37 0.00 0.14263 -9.44 blue
1642 152.680952 -0.637768 0.02111 8.74 0.03 1.00 0.13098 -10.32 blue
2484 155.982803 1.033402 0.02268 8.45 0.15 0.00 0.11886 -9.27 blue
2607 156.854241 1.241762 0.02206 10.13 0.17 0.00 0.22504 -10.90 red
2615 156.808524 0.818765 0.03168 9.91 0.24 0.00 0.20081 -10.53 red
2902 158.531812 0.381390 0.03220 9.15 0.46 0.00 0.14957 -9.48 blue
2664 158.956202 -0.238989 0.02795 9.81 0.74 0.00 0.19230 -9.94 blue
2660 159.028849 -0.383495 0.01683 9.30 0.00 0.00 0.15938 -13.86 red
2698 158.464023 -0.561398 0.03134 10.71 5.58 0.00 0.38592 -9.96 blue
2397 155.573869 0.010280 0.02122 8.99 0.22 0.00 0.14265 -9.66 blue
2880 158.313250 0.000864 0.03251 9.01 0.35 0.00 0.14242 -9.46 blue
2588 156.664785 1.039375 0.03250 9.18 0.28 0.00 0.15125 -9.73 blue
2509 156.313181 0.892640 0.02275 9.15 0.40 0.00 0.15034 -9.54 blue
2990 160.330448 -1.063934 0.02879 9.66 1.36 0.00 0.18105 -9.53 blue
2715 157.879087 -0.325546 0.02871 9.88 0.01 1.00 0.19827 -11.78 red
2930 159.008588 0.989058 0.01894 8.74 0.13 0.00 0.13107 -9.61 blue
2778 157.120583 1.249854 0.02232 9.11 0.02 1.00 0.14838 -10.93 red
696886 158.893646 -0.354523 0.02937 9.98 2.70 0.00 0.20762 -9.55 blue
2828 157.745142 0.498676 0.02841 8.93 0.66 0.00 0.13908 -9.11 blue
2563 156.366014 0.883601 0.02258 8.89 0.40 0.00 0.13788 -9.30 blue
3088 159.893775 -0.252958 0.01882 9.45 0.70 0.00 0.16762 -9.60 blue
2560 156.425575 0.763045 0.02161 10.22 3.93 0.00 0.23604 -9.62 blue
2856 157.855246 0.438808 0.02886 9.24 0.18 0.00 0.15473 -9.99 blue
2642 159.309519 -0.087440 0.02126 8.82 0.13 0.00 0.13445 -9.70 blue
2849 157.896529 0.475356 0.02867 10.86 8.29 0.00 0.50604 -9.94 blue
653347 157.999306 0.228525 0.02876 8.80 0.01 1.00 0.13320 -10.77 red
2935 158.710771 0.676384 0.03203 10.72 0.19 0.00 0.39589 -11.44 red
3291 160.472287 0.793261 0.01880 10.10 1.82 0.00 0.22118 -9.84 blue
2817 157.601197 0.637019 0.02889 9.48 1.01 0.00 0.16903 -9.48 blue
3045 159.934578 -0.857951 0.02533 8.94 0.32 0.00 0.13983 -9.43 blue
2793 157.404511 0.951188 0.02251 9.73 0.74 0.00 0.18662 -9.86 blue
2955 160.732534 -0.928085 0.02637 8.75 0.16 0.00 0.13116 -9.56 blue
2860 157.839986 0.231096 0.02850 9.77 0.16 0.00 0.18948 -10.58 red
3123 159.826098 -0.229142 0.01888 9.62 0.21 0.00 0.17892 -10.30 blue
2982 160.430925 -0.889693 0.02609 8.73 0.12 0.00 0.13030 -9.64 blue
4582 166.645369 -1.205825 0.03139 9.69 0.59 0.00 0.18272 -9.92 blue
2966 161.182108 -0.195048 0.01498 8.84 0.15 0.00 0.13597 -9.67 blue
2947 159.093436 0.077436 0.02923 9.59 0.67 0.00 0.17607 -9.76 blue
3113 159.799148 -0.409490 0.01876 10.39 1.58 0.00 0.26762 -10.19 blue
3115 159.658787 -0.344886 0.01870 8.91 0.13 0.00 0.13904 -9.81 blue
654881 160.879308 -0.583848 0.01905 8.72 0.00 0.00 0.13029 -11.50 red
2950 160.576663 -0.909211 0.02605 9.19 0.26 0.00 0.15223 -9.78 blue
2613 156.681145 1.006150 0.02165 10.10 1.54 0.00 0.22119 -9.91 blue
4694 167.165091 0.284301 0.02486 10.36 0.03 1.00 0.25971 -11.85 red
624646 156.931742 1.194047 0.02171 9.39 0.24 0.00 0.16398 -10.02 blue
3151 159.606300 -0.017784 0.01908 9.17 0.52 0.00 0.15167 -9.45 blue
2893 158.138874 0.934933 0.02824 8.83 0.30 0.00 0.13444 -9.35 blue
3049 159.928760 -0.707963 0.02719 10.04 0.46 0.00 0.21397 -10.38 blue
3161 159.112999 -1.146049 0.02396 9.59 0.93 0.00 0.17621 -9.62 blue
676066 203.099993 11.105667 0.03161 10.45 8.01 0.00 0.27971 -9.55 blue
2852 157.940558 0.387942 0.02837 10.04 3.86 0.00 0.21404 -9.46 blue
3121 159.835236 -0.200246 0.01870 10.96 0.32 0.00 0.62609 -11.46 red
4502 168.010805 -0.174842 0.02488 10.39 0.01 1.00 0.26645 -12.47 red
5171 169.706499 0.619294 0.02539 10.10 2.73 0.00 0.22005 -9.66 blue
2697 158.446393 -0.294172 0.03150 9.44 0.32 0.00 0.16642 -9.93 blue
3390 162.204238 -0.987365 0.02615 9.75 0.88 0.00 0.18757 -9.80 blue
654173 159.851598 -0.389323 0.01856 9.62 3.66 0.00 0.17876 -9.05 blue
3438 161.742844 -0.691700 0.01845 8.54 0.01 1.00 0.12281 -10.54 red
3495 161.324519 0.019380 0.02626 8.79 0.01 1.00 0.13266 -10.86 red
2718 158.069331 -0.464533 0.03112 8.90 0.11 1.00 0.13770 -9.85 blue
3452 162.151609 -0.236064 0.02601 8.53 0.13 0.00 0.12178 -9.42 blue
5589 171.077715 0.643733 0.02636 10.10 2.40 0.00 0.22018 -9.72 blue
3316 160.686807 0.149171 0.01494 8.92 0.15 0.00 0.13964 -9.74 blue
5798 170.944936 -1.041571 0.01888 8.56 0.11 0.00 0.12340 -9.52 blue
2850 157.845280 0.259021 0.02864 9.06 0.59 0.00 0.14531 -9.29 blue
3674 161.667057 0.357551 0.02619 9.53 0.63 0.00 0.17253 -9.74 blue
2565 156.588087 0.684930 0.02150 10.28 1.24 0.00 0.24626 -10.19 blue
3702 161.977561 0.812566 0.01620 9.70 1.03 0.00 0.18485 -9.68 blue
2915 158.704651 0.592620 0.03246 8.88 0.32 0.00 0.13663 -9.38 blue
4151 165.909941 -0.869059 0.02864 9.81 0.02 1.00 0.19273 -11.57 red
6002 175.118996 -0.393623 0.02711 9.12 0.39 0.00 0.14848 -9.53 blue
3398 162.228623 -0.709314 0.02604 9.78 0.93 0.00 0.19014 -9.81 blue
656389 163.987271 -0.005165 0.02609 9.50 0.61 0.00 0.17065 -9.72 blue
3089 159.855373 -0.084710 0.01864 8.81 24162918096460.18 -99.00 0.13433 4.57 blue
2730 157.616017 -0.969314 0.02919 8.80 0.11 1.00 0.13286 -9.76 blue
3767 164.540995 -0.774715 0.02143 10.17 0.93 0.00 0.23031 -10.21 blue
3500 161.024545 -0.962630 0.02656 9.44 0.67 0.00 0.16640 -9.61 blue
658826 169.038522 0.573270 0.02892 10.25 0.01 1.00 0.24057 -12.28 red
3865 163.115527 -0.606747 0.02150 8.82 0.13 0.00 0.13436 -9.71 blue
4029 162.969421 0.553990 0.01861 9.16 0.24 0.00 0.15137 -9.78 blue
3929 162.258455 -0.717237 0.02612 9.68 0.28 0.00 0.18264 -10.24 blue
4722 167.791909 0.625372 0.02505 10.04 0.62 0.00 0.21416 -10.25 blue
4893 169.158275 -1.027588 0.02708 10.36 0.00 0.00 0.25848 -13.45 red
3854 163.336571 -0.606441 0.01850 9.60 0.68 0.00 0.17799 -9.77 blue
3499 160.849128 -1.096410 0.02633 9.41 0.67 0.00 0.16456 -9.58 blue
5369 169.981217 -0.879618 0.02455 10.92 3.69 0.00 0.58006 -10.36 blue
4070 164.010991 0.662025 0.01880 8.84 0.02 1.00 0.13566 -10.45 blue
3560 160.640537 0.939615 0.02828 9.19 0.55 0.00 0.15232 -9.45 blue
653348 157.997629 0.275424 0.02851 9.65 3.60 0.00 0.17991 -9.09 blue
4420 166.671792 -0.034283 0.03112 9.37 0.82 0.00 0.16179 -9.45 blue
4976 168.498191 -0.765033 0.02971 9.39 0.01 1.00 0.16327 -11.43 red
4203 165.813560 -0.174683 0.01954 9.02 0.13 0.00 0.14392 -9.89 blue
4117 164.524953 0.412160 0.02595 10.00 0.00 1.00 0.21003 -12.63 red
4827 170.188326 -0.148359 0.02494 9.70 0.18 0.00 0.18390 -10.44 blue
696829 160.678167 -0.348270 0.01873 9.63 0.51 0.00 0.17950 -9.92 blue
5210 170.205427 0.390189 0.02449 10.24 0.19 0.00 0.23875 -10.95 red
4683 167.096471 0.113193 0.02508 9.16 0.65 0.00 0.15107 -9.35 blue
4139 166.414766 -0.400015 0.01707 9.59 0.17 0.00 0.17717 -10.36 blue
4136 166.373481 -0.787592 0.03146 9.20 0.01 1.00 0.15237 -11.24 red
4097 164.388347 0.437291 0.02608 9.27 0.49 0.00 0.15650 -9.57 blue
4219 165.638712 -0.291014 0.01724 9.84 0.12 0.00 0.19606 -10.77 red
4729 167.658923 0.891243 0.02514 9.70 1.27 0.00 0.18451 -9.60 blue
5232 171.472056 -0.663928 0.01878 8.83 0.16 0.00 0.13522 -9.63 blue
3635 161.478243 1.068273 0.02620 8.69 1.19 0.00 0.12847 -8.62 blue
4244 164.629937 -1.006770 0.02148 8.90 0.15 0.00 0.13820 -9.72 blue
4546 167.310666 -0.687343 0.02873 9.82 0.21 0.00 0.19279 -10.49 blue
4458 167.629426 -1.207316 0.02515 9.01 0.12 0.00 0.14298 -9.94 blue
5268 170.633854 -0.841157 0.02445 10.41 0.55 0.00 0.27064 -10.67 red
5455 170.164400 0.457452 0.02372 9.12 0.04 0.00 0.14909 -10.55 red
5159 169.731651 0.089849 0.01924 9.42 0.36 0.00 0.16602 -9.86 blue
4610 166.573805 -0.761756 0.03107 9.57 0.07 0.00 0.17484 -10.71 red
4949 168.603723 -0.830851 0.02779 8.88 0.07 0.00 0.13694 -10.04 blue
4256 164.882922 -0.041857 0.01899 8.17 0.12 0.00 0.10850 -9.09 blue
664834 180.075104 0.295084 0.02066 10.29 0.37 0.00 0.24696 -10.72 red
4868 168.981051 -0.773885 0.02725 9.95 0.68 0.00 0.20486 -10.12 blue
5511 170.706564 1.214866 0.03037 9.84 1.30 0.00 0.19442 -9.72 blue
4658 166.905295 0.711123 0.02576 8.97 0.15 0.00 0.14133 -9.79 blue
6395 175.946414 -0.843893 0.02020 8.92 0.06 0.00 0.13945 -10.11 blue
4932 168.764483 -0.460160 0.02768 8.69 0.30 0.00 0.12811 -9.21 blue
5920 172.395045 1.067415 0.01978 8.78 0.03 0.00 0.13267 -10.28 blue
6460 175.311439 0.142954 0.02833 9.58 0.62 0.00 0.17519 -9.78 blue
4714 167.494005 0.181378 0.01895 9.31 0.47 0.00 0.15939 -9.63 blue
6045 174.391496 -0.515579 0.02885 9.77 0.01 1.00 0.18893 -11.66 red
4158 166.133293 -0.730514 0.01966 10.02 0.02 1.00 0.21209 -11.64 red
6138 173.030124 0.911165 0.02960 9.23 0.12 0.00 0.15417 -10.16 blue
4144 166.408237 -0.217433 0.03193 10.60 0.10 0.00 0.32761 -11.59 red
6671 178.206968 -1.253663 0.02861 10.01 0.28 0.00 0.21003 -10.56 red
6719 177.622651 -0.771311 0.02680 9.48 0.32 0.00 0.16934 -9.98 blue
6137 173.138429 0.997987 0.02577 9.75 1.06 0.00 0.18779 -9.72 blue
4706 167.170449 0.391763 0.02531 10.18 2.02 0.00 0.23076 -9.88 blue
4790 168.379755 0.505320 0.02955 9.29 0.04 1.00 0.15731 -10.64 red
4511 167.311748 -0.927942 0.02880 10.29 0.24 0.00 0.24613 -10.92 red
5996 175.026692 -0.837744 0.01960 10.38 0.19 0.00 0.26468 -11.11 red
4826 170.239058 -0.097090 0.02536 9.28 0.84 0.00 0.15750 -9.36 blue
6207 173.659877 0.188670 0.02880 10.07 0.07 0.00 0.21627 -11.23 red
4206 165.710021 -0.364276 0.01683 8.80 0.14 0.00 0.13402 -9.67 blue
4920 168.861499 -0.255440 0.02782 9.90 1.19 0.00 0.19988 -9.82 blue
4909 169.015210 -0.533451 0.02576 9.20 0.71 0.00 0.15301 -9.35 blue
4183 165.955732 -0.210155 0.02121 9.62 0.01 1.00 0.17881 -11.83 red
6430 175.251666 -0.970073 0.02891 8.80 0.24 0.00 0.13291 -9.41 blue
7028 180.143158 -0.531379 0.02088 8.83 0.12 0.00 0.13484 -9.76 blue
7038 180.034070 -0.663368 0.02052 9.63 0.04 0.00 0.17938 -11.06 red
5850 171.286855 0.995580 0.03002 9.42 0.44 0.00 0.16502 -9.77 blue
5338 170.192584 -1.256883 0.02556 9.60 0.28 0.00 0.17684 -10.15 blue
4415 166.458368 0.403082 0.01858 9.23 0.32 0.00 0.15494 -9.72 blue
5054 168.416214 0.821017 0.02855 9.97 0.62 0.00 0.20622 -10.18 blue
5423 169.629672 0.964517 0.02499 8.94 0.11 0.00 0.13996 -9.91 blue
8340 186.854294 -0.043975 0.02331 8.59 0.01 1.00 0.12440 -10.54 red
5222 171.154434 -0.991887 0.02559 10.58 0.01 1.00 0.32167 -12.79 red
5207 170.218516 0.408068 0.02499 8.89 0.12 0.00 0.13750 -9.82 blue
6173 173.570330 0.695259 0.02940 9.18 0.05 0.00 0.15164 -10.49 blue
5208 170.249025 0.534230 0.02434 10.50 2.49 0.00 0.29442 -10.10 blue
5964 172.819411 0.223127 0.02967 10.17 0.00 1.00 0.22891 -12.59 red
5094 168.842200 0.115426 0.02736 9.52 0.08 1.00 0.17149 -10.60 red
6971 180.205025 -1.250360 0.02098 8.61 0.11 0.00 0.12551 -9.56 blue
5217 170.227873 0.172628 0.02494 10.27 1.92 0.00 0.24352 -9.99 blue
4677 167.142262 0.627781 0.02513 9.01 0.44 0.00 0.14316 -9.36 blue
5774 171.496495 -0.833422 0.02598 9.06 0.16 0.00 0.14588 -9.86 blue
5982 173.222465 0.567978 0.01951 9.17 0.61 0.00 0.15159 -9.38 blue
5221 171.396154 -0.768263 0.02530 11.09 0.64 0.00 0.80610 -11.28 red
6724 177.713248 -0.407652 0.01928 9.01 0.16 0.00 0.14378 -9.82 blue
5452 170.106743 1.066789 0.02304 9.44 0.81 0.00 0.16672 -9.53 blue
5251 171.035990 -1.157797 0.02934 10.49 3.12 0.00 0.29070 -10.00 blue
5831 170.610557 0.424715 0.02338 9.49 0.34 0.00 0.16981 -9.96 blue
7968 185.906321 -0.472653 0.02554 9.90 1.76 0.00 0.20008 -9.65 blue
5864 171.674213 1.241448 0.01978 8.97 0.29 0.00 0.14187 -9.51 blue
6074 174.048179 -0.766763 0.02680 9.10 0.21 0.00 0.14784 -9.79 blue
5209 170.185337 0.319781 0.02493 8.93 0.31 0.00 0.13942 -9.45 blue
5596 171.038287 0.700555 0.02616 10.29 5.13 0.00 0.24625 -9.58 blue
5808 170.750579 -0.615458 0.02378 8.90 0.30 0.00 0.13824 -9.43 blue
5477 170.606116 1.189479 0.02982 9.75 0.28 0.00 0.18768 -10.31 blue
4922 168.997957 -0.349756 0.02587 10.29 1.12 0.00 0.24730 -10.25 blue
6000 174.976351 -0.922700 0.02827 9.47 0.02 0.00 0.16821 -11.13 red
6161 172.867893 0.494651 0.01974 8.56 0.12 0.00 0.12354 -9.47 blue
5056 168.441377 0.637905 0.02868 9.28 0.48 0.00 0.15698 -9.60 blue
5537 170.675537 0.591745 0.02388 9.23 0.09 0.00 0.15467 -10.26 blue
5226 171.364874 -0.970478 0.02545 8.91 0.18 0.00 0.13831 -9.66 blue
5429 169.886418 0.379035 0.02539 8.68 0.27 0.00 0.12824 -9.26 blue
6202 173.557280 0.309465 0.02806 9.34 0.23 0.00 0.16025 -9.97 blue
8467 187.705815 0.745105 0.02287 9.27 0.07 0.00 0.15714 -10.43 blue
5704 172.243485 -0.058359 0.02563 9.70 0.56 0.00 0.18434 -9.96 blue
5437 169.649268 0.419753 0.02503 9.86 3.47 0.00 0.19651 -9.32 blue
5767 171.344153 -0.120946 0.02954 9.80 0.38 0.00 0.19177 -10.22 blue
6779 177.348116 -1.083841 0.02040 10.66 1.17 0.00 0.36421 -10.59 red
6515 175.998451 0.428018 0.02868 9.68 2.54 0.00 0.18261 -9.28 blue
5373 170.006177 -0.967644 0.02478 9.91 0.00 1.00 0.20125 -12.26 red
8699 188.275184 0.778347 0.03121 10.36 0.02 1.00 0.25814 -12.04 red
8056 184.478253 -0.744667 0.02114 8.73 0.00 1.00 0.13060 -11.43 red
5421 169.771151 1.252198 0.02286 9.10 0.14 0.00 0.14785 -9.97 blue
5905 172.014812 0.427095 0.02998 8.60 0.26 0.00 0.12451 -9.19 blue
5158 169.688770 0.163550 0.02508 8.67 0.19 0.00 0.12774 -9.38 blue
5845 171.270794 0.974371 0.02945 9.22 0.39 0.00 0.15347 -9.63 blue
8728 188.687540 0.366618 0.02260 9.27 0.41 0.00 0.15677 -9.65 blue
6111 173.188955 -0.741517 0.02238 8.79 0.06 0.00 0.13288 -9.99 blue
6365 176.679544 -0.678345 0.01851 9.20 0.10 0.00 0.15377 -10.20 blue
659115 169.734177 0.176101 0.02491 9.91 1.67 0.00 0.20159 -9.69 blue
7610 182.016559 0.697527 0.01967 9.59 0.72 0.00 0.17696 -9.73 blue
5451 170.055688 0.942810 0.02321 8.72 0.17 0.00 0.12983 -9.48 blue
6030 174.881631 -0.159983 0.02842 9.05 0.11 0.00 0.14496 -9.99 blue
6456 174.709373 0.537706 0.02829 9.16 0.06 0.00 0.15055 -10.35 blue
5880 172.128621 0.782543 0.01993 8.99 0.12 0.00 0.14276 -9.91 blue
6418 175.304397 -0.200842 0.02792 8.78 0.02 0.00 0.13218 -10.41 blue
6210 173.797382 -0.030070 0.02929 9.90 0.59 0.00 0.20007 -10.13 blue
8476 187.841754 0.610008 0.02186 9.17 0.01 1.00 0.15153 -11.39 red
661541 173.663123 0.124388 0.02866 10.21 0.23 0.00 0.23406 -10.85 red
5922 172.242474 0.878390 0.01992 8.36 0.02 0.00 0.11543 -10.08 blue
5211 170.204166 0.459242 0.02446 9.79 0.30 0.00 0.19083 -10.31 blue
5760 171.467073 -0.661595 0.01871 8.39 0.20 0.00 0.11684 -9.09 blue
10394 197.982511 -0.836471 0.01851 9.58 0.07 0.00 0.17635 -10.71 red
6498 175.788699 0.558785 0.01858 8.78 0.09 0.00 0.13301 -9.85 blue
5970 172.952714 0.863156 0.02536 9.79 0.05 0.00 0.19140 -11.11 red
6280 174.873869 0.116518 0.01963 9.33 0.40 0.00 0.16079 -9.74 blue
6271 174.924866 0.322665 0.02687 9.80 0.25 0.00 0.19174 -10.40 blue
5365 170.237791 -0.084420 0.02533 9.71 0.94 0.00 0.18487 -9.73 blue
698074 199.538838 0.222813 0.03149 9.83 1.20 0.00 0.19390 -9.75 blue
6539 176.273568 1.171914 0.02834 8.97 0.27 0.00 0.14084 -9.54 blue
663128 176.248273 0.337199 0.02825 9.65 0.31 0.00 0.18010 -10.16 blue
6135 172.530395 -0.667052 0.02605 9.14 0.03 0.00 0.14949 -10.63 red
6484 175.550935 0.334448 0.01855 9.86 4.86 0.00 0.19794 -9.18 blue
7720 183.869964 -0.499620 0.02085 9.38 0.12 0.00 0.16342 -10.30 blue
6158 173.307329 0.674078 0.02922 8.96 0.15 0.00 0.14035 -9.79 blue
8109 184.232864 0.919781 0.02879 8.93 0.30 0.00 0.13928 -9.46 blue
6028 174.763897 -0.206018 0.01806 10.52 0.42 0.00 0.30169 -10.90 red
7644 182.275842 1.105769 0.02516 9.01 0.11 0.00 0.14308 -9.96 blue
697087 171.428019 -0.323134 0.02526 9.46 0.52 0.00 0.16803 -9.75 blue
5777 171.448017 -0.712419 0.02630 10.02 0.47 0.00 0.21222 -10.35 blue
6069 174.100053 -0.496834 0.02222 8.34 0.06 1.00 0.11443 -9.54 blue
6374 176.417696 -0.570803 0.02813 8.65 0.26 0.00 0.12656 -9.24 blue
661599 173.737840 -0.753588 0.01934 9.49 0.32 0.00 0.17043 -9.99 blue
6103 173.038480 -0.942615 0.02613 10.51 0.27 0.00 0.29679 -11.08 red
5783 170.870004 -0.307643 0.02418 8.63 0.30 0.00 0.12602 -9.16 blue
660252 171.908970 0.664155 0.02917 10.13 0.11 0.00 0.22380 -11.08 red
8766 189.693673 0.322501 0.02281 10.20 0.00 1.00 0.23379 -12.99 red
7850 182.766958 0.972323 0.02041 10.78 0.02 0.00 0.44620 -12.41 red
6503 175.687067 0.282265 0.01829 8.81 0.17 0.00 0.13447 -9.58 blue
6803 177.157309 0.024801 0.01914 8.63 0.13 0.00 0.12643 -9.51 blue
7825 182.647160 1.028763 0.02017 9.71 0.35 0.00 0.18560 -10.17 blue
6694 178.226226 -0.235745 0.02638 9.28 0.43 0.00 0.15710 -9.64 blue
8136 183.968763 0.400712 0.02104 10.53 1.51 0.00 0.30490 -10.35 blue
662476 175.025871 -0.901387 0.02869 10.48 1.63 0.00 0.28866 -10.27 blue
8381 186.049353 1.213070 0.02658 10.10 1.59 0.00 0.22095 -9.90 blue
5933 172.622219 0.494314 0.02898 10.51 1.40 0.00 0.29597 -10.36 blue
6547 176.221037 0.939609 0.02801 10.21 0.19 0.00 0.23360 -10.94 red
664980 180.481900 -1.069275 0.02044 10.42 0.44 0.00 0.27404 -10.78 red
6193 173.602160 1.154284 0.01715 8.77 0.07 0.00 0.13258 -9.91 blue
9925 197.184561 -0.766813 0.01868 9.35 0.16 0.00 0.16194 -10.16 blue
6005 175.055133 -0.411706 0.02202 9.08 0.86 0.00 0.14687 -9.15 blue
9948 196.959514 -0.868404 0.01769 10.08 1.38 0.00 0.21952 -9.94 blue
9991 196.934320 -0.573991 0.01826 9.09 0.14 0.00 0.14788 -9.93 blue
7007 180.366365 -0.718392 0.02067 10.50 0.81 0.00 0.29549 -10.59 red
6145 172.729818 0.372455 0.02861 9.31 0.19 0.00 0.15849 -10.02 blue
8237 185.927652 0.962291 0.02408 9.30 0.56 0.00 0.15882 -9.56 blue
6859 178.181643 0.974836 0.02496 8.98 0.35 0.00 0.14180 -9.43 blue
7045 179.803338 -0.524789 0.02134 10.65 2.41 0.00 0.35372 -10.26 blue
5873 171.381572 0.438610 0.02593 9.73 0.70 0.00 0.18602 -9.88 blue
11586 202.559888 -0.029624 0.01719 8.88 0.17 0.00 0.13766 -9.64 blue
6017 174.638639 -1.184519 0.02076 10.50 3.00 0.00 0.29600 -10.03 blue
6071 174.256009 -0.511949 0.01952 8.69 0.00 1.00 0.12875 -11.61 red
6421 175.340832 -0.456812 0.02768 9.66 0.49 0.00 0.18102 -9.97 blue
8679 187.921817 0.959245 0.02322 9.53 0.01 0.00 0.17252 -11.75 red
7642 182.474452 0.928487 0.01968 10.19 0.64 0.00 0.23314 -10.39 blue
8484 187.653016 0.846271 0.02298 9.64 0.36 0.00 0.18023 -10.09 blue
669578 190.400319 -0.118363 0.01588 9.45 0.95 0.00 0.16841 -9.48 blue
6203 173.610801 0.102003 0.02833 8.89 0.12 0.00 0.13740 -9.80 blue
5921 172.450046 1.138068 0.01665 9.11 0.26 0.00 0.14891 -9.70 blue
8600 188.931841 -0.223812 0.02313 9.50 0.60 0.00 0.17047 -9.72 blue
6996 179.863580 -1.155146 0.02022 9.64 0.77 0.00 0.18002 -9.75 blue
7688 184.077149 -1.069405 0.03147 9.16 0.16 0.00 0.15057 -9.97 blue
7057 179.382574 -1.252989 0.01841 10.18 0.84 0.00 0.23085 -10.25 blue
8805 189.968763 0.125492 0.02284 10.07 0.00 1.00 0.21767 -12.93 red
6214 173.847019 0.090566 0.02918 10.24 0.17 0.00 0.23835 -11.00 red
8557 189.526046 -0.404208 0.02541 8.72 0.07 0.00 0.12991 -9.89 blue
6965 180.946398 -0.336383 0.02043 8.85 0.10 0.00 0.13576 -9.86 blue
661112 173.056089 0.819296 0.01954 10.74 10.02 0.00 0.41021 -9.74 blue
8825 190.339716 0.221165 0.01602 8.29 0.15 0.00 0.11321 -9.12 blue
7498 180.099679 0.490665 0.02566 10.41 0.70 0.00 0.27024 -10.57 red
628488 187.784881 0.613711 0.02308 10.78 3.23 0.00 0.44318 -10.27 blue
6204 173.578007 0.294055 0.02890 9.47 0.03 0.00 0.16831 -10.98 red
7506 180.873037 1.229364 0.02004 10.30 0.03 0.00 0.25003 -11.82 red
6463 175.342258 0.127308 0.01752 8.85 0.31 0.00 0.13624 -9.35 blue
7073 179.670631 -0.597302 0.02140 9.31 0.26 0.00 0.15919 -9.89 blue
6510 175.986734 0.522044 0.02792 9.97 0.07 0.00 0.20611 -11.11 red
7500 180.270837 0.113752 0.02067 10.16 0.10 0.00 0.22805 -11.14 red
7429 181.109472 -0.631660 0.02037 9.54 0.54 0.00 0.17382 -9.81 blue
8879 191.212444 -0.696084 0.02345 9.22 0.26 0.00 0.15443 -9.81 blue
8788 189.773474 0.282943 0.02355 9.40 0.00 1.00 0.16454 -12.10 red
8710 188.267163 0.319506 0.03141 9.45 0.10 0.00 0.16656 -10.46 blue
8190 184.855140 0.630953 0.02167 10.19 0.11 0.00 0.23179 -11.13 red
671139 192.571047 32.550609 0.02380 8.01 -2374026452649901.00 -99.00 0.10282 nan blue
7342 182.007643 -0.968337 0.02378 9.16 0.30 0.00 0.15121 -9.69 blue
7843 182.944597 0.989562 0.02072 9.36 0.01 0.00 0.16218 -11.27 red
8358 185.627211 -0.682723 0.03027 9.12 0.43 0.00 0.14820 -9.48 blue
8996 190.496130 -1.178971 0.02375 9.76 0.02 1.00 0.18900 -11.46 red
664779 179.984815 -0.548129 0.02176 10.08 0.93 0.00 0.21835 -10.11 blue
11581 202.452445 -0.294177 0.02124 9.92 0.53 0.00 0.20240 -10.19 blue
6500 175.724732 0.161893 0.01847 9.33 0.32 0.00 0.16076 -9.83 blue
7906 183.291241 1.192489 0.02131 8.68 0.11 0.00 0.12850 -9.64 blue
12822 211.346110 0.943556 0.02484 9.21 0.58 0.00 0.15359 -9.45 blue
7593 181.782094 -0.019925 0.02087 8.72 0.20 0.00 0.13028 -9.42 blue
7976 185.324511 -1.254124 0.02166 9.51 0.62 0.00 0.17127 -9.71 blue
